id,name,district_id,province_id
28747,Điện Biên Phủ,15,11
28748,Hòe Nhai,15,11
28749,Hồng Hà,15,11
28751,Bưởi,15,11
28752,Đốc Ngữ,15,11
28753,Giang Văn Minh,15,11
28754,Dốc Tam Đa,15,11
28755,Hồng Phúc,15,11
28756,Bắc Sơn,15,11
28757,Hàng Than,15,11
28758,Huỳnh Thúc Kháng,15,11
28759,Khúc Hạo,15,11
28760,Kim Mã,15,11
28761,La Thành,15,11
28762,Láng Hạ,15,11
28763,Đê La Thành,15,11
28764,Liễu Giai,15,11
28765,Lê Hồng Phong,15,11
28766,Lê Trực,15,11
28767,Mạc Đĩnh Chi,15,11
28768,Nghĩa Dũng,15,11
28769,Lý Nam Đế,15,11
28770,Ngọc Khánh,15,11
28771,Kim Mã Thượng,15,11
28772,Nguyễn Biểu,15,11
28773,Nam Cao,15,11
28774,Nguyễn Công Hoan,15,11
28775,Lạc Chính,15,11
28776,Ngọc Hà,15,11
28777,Nguyễn Khắc Nhu,15,11
28778,Nguyễn Thái Học,15,11
28779,Nguyên Hồng,15,11
28780,Nguyễn Khắc Hiếu,15,11
28781,Nguyễn Tri Phương,15,11
28782,Nguyễn Trường Tộ,15,11
28783,Nam Thành Công,15,11
28784,Nguyễn Văn Ngọc,15,11
28785,Lê Duẩn,15,11
28786,Nguyễn Trung Trực,15,11
28787,Phạm Hồng Thái,15,11
28789,Phan Huy Ích,15,11
28790,Nam Tràng,15,11
28791,Ông Ích Khiêm,15,11
28792,Quần Ngựa,15,11
28793,Phúc Xá,15,11
28795,Núi Trúc,15,11
28796,Phạm Huy Thông,15,11
28797,Phan Đình Phùng,15,11
28798,Phan Kế Bính,15,11
28799,Thanh Niên,15,11
28800,Phó Đức Chính,15,11
28801,Lạc Long Quân,15,11
28802,Trần Huy Liệu,15,11
28803,Phùng Hưng,15,11
28804,Thụy Khuê,15,11
28805,Trích Sài,15,11
28806,Tân Ấp,15,11
28809,Tôn Thất Thiệp,15,11
28810,Vĩnh Phúc,15,11
28811,Trần Tế Xương,15,11
28812,Trần Phú,15,11
28813,Đội Cấn,15,11
28814,Nguyễn Chí Thanh,15,11
28815,Sơn Tây,15,11
28816,Vạn Bảo,15,11
28818,Vạn Phúc,15,11
28819,Trấn Vũ,15,11
28820,Linh Lang,15,11
28821,Thành Công,15,11
28822,Yên Ninh,15,11
28823,Quán Thánh,15,11
28824,Văn Cao,15,11
28825,Lê Văn Lương,15,11
28826,Công viên Thủ Lệ,15,11
28827,Hồ Thành Công,15,11
28829,Vườn Bách Thảo,15,11
28830,Giải Phóng,582,11
28831,Công Viên Chi Lăng,15,11
28832,Cù Chính Lan,582,11
28834,Giáp Nhất,582,11
28835,Bến xe Kim Mã,15,11
28836,Chợ Bưởi,15,11
28837,Hoàng Đạo Thúy,582,11
28838,Đại học Văn Hóa,15,11
28839,Hoàng Ngân,582,11
28840,Hồ Ngọc Khánh,15,11
28841,Hoàng Đạo Thành,582,11
28842,Chính Kinh,582,11
28843,Cầu Mới,582,11
28844,Lotte Center,15,11
28846,Khuất Duy Tiến,582,11
28847,Khương Hạ,582,11
28848,Cự Lộc,582,11
28849,Ngũ Xá,15,11
28850,Khương Đình,582,11
28853,Lương Thế Vinh,582,11
28854,Lê Văn Lương,582,11
28855,Khương Đình Mới,582,11
28856,Lê Trọng Tấn,582,11
28857,Lê Văn Thiêm,582,11
28858,Nguyễn Thị Định,582,11
28859,Nguyễn Tuân,582,11
28860,Hoàng Văn Thái,582,11
28862,Nguyễn Ngọc Nại,582,11
28864,Nguyễn Huy Tưởng,582,11
28865,Hoàng Minh Giám,582,11
28866,Nguyễn Xiển,582,11
28868,Khương Hạ Mới,582,11
28869,Nhân Hòa,582,11
28870,Phan Đình Giót,582,11
28871,Ngụy Như Kon Tum,582,11
28872,Nguyễn Thị Thập,582,11
28873,Nguyễn Quý Đức,582,11
28874,Nguyễn Văn Trỗi,582,11
28875,Khương Trung Mới,582,11
